FMID,Website,Facebook,Twitter,Youtube,OtherMedia
1008194,http://www.bartlettstationfarmersmarket.org,https://www.facebook.com/bartlettmarket,https://twitter.com/BartSt_FarmMrkt,,
1009308,http://www.bartoncreekfarmersmarket.org/,,,,
1009402,http://www.bartoncreekfarmersmarket.org/,,,,
1003335,http://www.basaltsundaymarket.com,,,,
1009522,,https://www.facebook.com/pages/Bass-Lake-Center-Farmers-Market/217402851617503?sk=info,,,
1004987,http://www.BassRiverFarmersMarket.org,https://www.facebook.com/bassriverfarmersmarket,,,
1000436,http://www.bastrop1832farmersmarket.org,https://www.facebook.com/pages/Bastrop-1832-Farmers-Market/118950738119102,https://twitter.com/bastrop1832,,http://www.pinterest.com/dlpr/bastrop-1832-farmers-market/
1005439,http://www.downtownbatavia.com,,,,
1006462,http://www.bacofarmmkt.com/,https://www.facebook.com/pages/Bath-County-Farmers-Market/10150097888390157,,,
1007420,http://www.bathtownship.us,,,,
1010533,http://www.newbattensfarmersmarket.com,www.facebook.com/battensmarket,@battensmarket,,www.yelp.com/biz/battens-farmers-market-davie
1009051,http://www.battlecreekfarmersmarket.com/,https://www.facebook.com/pages/Battle-Creek-Farmers-Market-Association/103649874595,,,
1003806,http://www.battlefieldfmkt.org,https://www.facebook.com/Battlefield-Farmers-Market,https://twitter.com/BFMKT,,
1000057,http://www.grownyc.org,https://www.facebook.com/BrooklynGreenmarkets,,,
1016880,http://Bayfielddowntownfarmersmarket.org,,,,
1007808,http://www.stmartinville.org,,,,
1004003,http://www.bayportfarmersmarket.com,,,,
1012004,http://somosinc.org,"Bayside Harvest Market",,,
1008861,http://www.bayviewfarmersmarket.com/,,,,
1009448,http://www.northcountyfarmersmarkets.com/,https://www.facebook.com/NorthCountyFarmersMarkets,,,
1003912,http://www.northcountyfarmersmarkets.com,,,,
1009473,http://www.belocalnc.org/,,,,
1012753,http://www.41markets.com,www.facebook.com/beachbaptistfarmersmarket,,,
1001852,http://www.diglocalnetwork.com,https://www.facebook.com/pages/Beaches-Local-Food-Network/133107640044845,,,
1006359,http://beaconfarmersmarket.com,https://www.facebook.com/Beacon-Farmers-Market-232116360132380/,@beaconfarmermkt,,"Instagram: beaconfarmersmkt"
1018391,https://beanblossom.wordpress.com/bean-blossom-farmers-market/,https://www.facebook.com/beanblossomfarmersmarket,,,
1009334,http://www.bearcreekfarmersmarket.webs.com/,,,,
1018602,http://www.mainstreetbeatrice.org/,https://www.facebook.com/BeatriceFarmersMarket/,,,
1018735,http://www.beaumontfarmersmarket.org,"Beaumont Farmers Market",,,Instagram
1011675,,"Beaver Dam Community Farmers Market",,,
1018759,http://beaverdalefarmersmarket.org/,https://www.facebook.com/BeaverdaleFarmFest/,@BeaverdaleFarm,,https://www.instagram.com/beaverdalefarmersmarket/
1001403,http://www.beavertonfarmersmarket.com,https://www.facebook.com/pages/Beaverton-Farmers-Market/157043335073?ref=hl,,,
1011291,http://bedfordmifarmersmarket.org,https://www.facebook.com/bedfordmifarmersmarket/,,,
1011041,,www.facebook.com/BedfordFarmMarket,,,
1018709,http://bedfordfarmersmarket.org,facebook.com/bedfordfarmersmarketnh,,,
1018388,,https://www.facebook.com/BedfordHillsFarmersMarket/,,,
1019400,http://bedminsternj.hosted.civiclive.com/township_services/farmers_market,https://www.facebook.com/bedminsterfarmersmarket/?eid=ARArXvXuUVPdjTMbOd_12-gC2WKj6BpLHpqkVXPEOpscqeAh6w0Zv07etCwMUUqqHWLD7rH2eCWztrqR,,,https://www.instagram.com/bedminsterfarmersmarket/?hl=en
1009202,http://www.bedners.com/,,,,
1018658,,https://www.facebook.com/beechmontopenairmarket/?ref=bookmarks,,,
1010368,http://beehaven-farm.com,https://www.facebook.com/BeeHavenFarmRoadsideMarket,,,
1006161,http://www.downtownortonville.org/bbe,https://www.facebook.com/beetsbeatseats,,,
1010607,http://www.BelAirFarmersMarket.com,"BelAir Farmers Market",@belairfm,,"Instagram  @belairfm"
1012635,http://belchertownfarmersmarket.weebly.com/,https://www.facebook.com/Belchertown-Farmers-Market-112245358807378/,https://twitter.com/marketbtown,,http://imgleak.com/user/belchertownfarmersmarket/2085736663
1011913,,https://www.facebook.com/Belding-Beatnik-Bazaar-813935875369495/,,,
1004782,http://farmersmarketsnm.org/Shoppers/FindMarket/find.php,https://www.facebook.com/pages/Belen-Farmers-Market/125777090774908,,,
1009384,http://www.belfairfarmersmarket.org/,https://www.facebook.com/BelfairSaturdayMarket,,,
1008797,http://www.belfastfarmersmarket.org,https://www.facebook.com/pages/Belfast-Farmers-Market,,,
1007653,http://www.austinfarmersmarket.org,,,,
1003347,http://www.market.cbmcci.com/,,,,
1011051,,www.facebook.com/BellaireFarmersMarket,,,
1012629,,"Belle Plaine IA Farmers Mkt",,,
1001076,http://www.belleairrec.com,,,,
1010227,http://bellefontefarmersmarket.com/,https://www.facebook.com/BellefonteFarmersMarket,,,
1011902,http://bellevilleks.org,https://www.facebook.com/bellevillechambermainstreet/?ref=settings,,,
1008875,http://www.bellevillemainstreet.net,https://www.facebook.com/pages/Belleville-Old-Town-Market/156265797784556,,,
1001204,http://www.battlecreekfarmersmarket.com,,,,
1002917,http://bellevuefarmersmarket.org,https://www.facebook.com/bellevueFM/,https://twitter.com/BellevueFarmMkt,,https://www.instagram.com/bellevuefarmersmrkt/
1010259,http://www.bellevuenebraskafarmersmarket.com,https://www.facebook.com/bellevuenebraskafarmersmarket,,,
1004973,http://www.farmernet.com,,,,
1008140,http://www.bellinghamfarmers.org,https://www.facebook.com/pages/Bellingham-Farmers-Market/30710694970,https://twitter.com/BhamFarmersMkt,,
1000940,http://www.bellvilleohio.net,https://www.facebook.com/BellvilleFarmersMarket,,,
1009929,http://www.coloradofreshmarkets.com/,https://www.facebook.com/pages/Colorado-Fresh-Markets/110945278932210,,,
1011488,http://pcfma.org,facebook.com/BelmontMarket,twitter.com/PacCoastFarmers,,instagram.com/pcfma
1002064,,https://www.facebook.com/pages/Southern-Tier-Farmers-Market/165092373544019,,,
1009323,http://www.localharvest.org/belmont-farmers-market-nc-M58853,,,,
1001640,http://www.belmontfarmersmarket.org,https://www.facebook.com/BelmontFarmersMarket,https://twitter.com/BelmontFarmersMkt,,
1011363,,https://www.facebook.com/BeltonMoFarmersMarket/,,,
1003956,http://www.belviderefarmersmarket.com,https://www.facebook.com/BelvidereFarmersMarketandCrafts,,,
1009956,http://www.belviderenjfarmersmarket.com,https://www.facebook.com/belviderefarmersmarket,,,
1008877,,"https://www.facebook.com/BelvidereHometownMarket ",,,
1008722,http://www.bemidjifarmersmarket.com,https://www.facebook.com/groups/bemidjiareafarmersmarket/,,,
1001316,http://www.bemidjisnaturalfarmersmarket.com,http://www.facebook.com/bemidjisfarmersmarket,,,
1007658,http://www.bendfarmersmarket.com,,,,
1001533,http://www.beniciamainstreet.org,,,,
1018644,http://www.bennetfarmersmarket.com/,,,,
1000934,http://www.bennington-township.org/,,,,
1012679,http://www.bensidounmidwestmarkets.com/,facebook.com/BensenvilleFrenchMarket,https://twitter.com/BensidounMarket,,https://www.instagram.com/bensidounfrenchmarket/
1018646,http://www.bensonfarmersmarket.org,"Benson Farmers Market",,,
1005543,http://www.bensonmill.org,,,,
1008920,http://www.grownyc.org,https://www.facebook.com/BrooklynGreenmarkets,,,
1009219,http://www.localharvest.org/benton-city-community-market-M18889,,,,
1010815,http://www.bentonlafarmersmarket.com,"Benton Farmers' Market",,,
1005291,,www.facebook.com/bentonharborfarmersmarket,,,
1012718,http://www.downtownbentonville.org/farmersmarket,https://www.facebook.com/BentonvilleFarmersMarket,,,
1010940,http://downtownbentonville.org/events/farmers-market/,https://www.facebook.com/BentonvilleFarmersMarket,,,
1012011,http://bereafarmersmarket.org/,https://www.facebook.com/bereafarmersmarket/,https://twitter.com/BereaFarmMarket,,
1009491,http://www.berkeleylakesidemarket.mudfairyfarm.com/,https://www.facebook.com/BerkeleyLakesideMarket,,,
1005183,http://www.berkeleyspringsfarmersmarket.com,https://www.facebook.com/pages/Berkeley-Springs-Farmers-Market/354062496235,,,"IG @bsfarmersmarket"
1005773,http://berkshiregrown.org/programs/winter-farmers-markets/,https://www.facebook.com/BerkshireGrown,,,
1011835,http://berkshiregrown.org/programs/winter-farmers-markets/,https://www.facebook.com/BerkshireGrown,,,
1001622,http://www.berkshireharmony.com,,,,
1007659,http://www.berlinchamber.org/event-farmers-market,,,,
1011942,http://berlinwi.wix.com/market,https://www.facebook.com/Berlin.WI.FarmersMarket/,,https://www.youtube.com/channel/UC3KCiT-hRPL-_YUduEUIuvw,
1012087,,https://www.facebook.com/Berlin-Farmers-Market-Berlin-Ct-390030617712122/,,,
1011252,http://www.wrenworks.org,https://www.facebook.com/berlin.farmersmarket,,,
1001424,,https://www.facebook.com/pages/Bernardston-Farmers-Market-Sat-10-1/250630118284345,,,
1011221,http://www.thebernicegarden.org/?portfolio=farmers-market,https://m.facebook.com/pages/Bernice-Garden-Farmers-Market/192032990911029?fref=ts,,,
1002802,"http://www.Better hometown.com",,,,
1011447,http://www.pcfma.org,www.facebook.com/BerryessaFarmersMarket,www.twitter.com/PacCoastFarmers,,
1004403,,https://www.facebook.com/pages/Berryville-Farmers-market/406568499439280,,,
1011149,http://berthoudlocal.org,facebook.com/berthoudlocal,,,
1019301,https://berwickfarmersmarket.wordpress.com/,https://www.facebook.com/berwickmainefarmersmarket/,,,https://www.instagram.com/berwickwinterfarmersmarket/
1010832,http://berwyntownshipfarmersmarket.org/,"Berwyn Township Farmers' Market",,,
1019168,,https://www.facebook.com/BessemerFarmersMarket/,,,
1016774,http://www.bethanybeachfarmersmarket.com/,"bethany beach farmers market",,,
1005277,http://www.bethanyfarmersmarket.com,https://www.facebook.com/pages/Bethany-CT-Farmers-Market/171830646224253,,,
1003666,http://www.bethelfarmersmarket.com,https://www.facebook.com/pages/Bethel-Farmers-Market/154633517928274,,,
1000745,http://www.farmwomensmarket.com,https://www.facebook.com/pages/Bethesda-Farm-Womens-Market/697706890333533,https://twitter.com/BethFWM,https://youtu.be/0bs5rEYAZYQ,
1010406,http://www.centralfarmmarkets.com,www.facebook.com/CentralFarmMarkets,@CentralFarmMKTs,,http://dishingthedirtblog.wordpress.com/
1012494,http://www.bethlehemfarmersmarket.com,facebook.com/BethlehemFarmersMarketPA,twitter.com/BethFarmMkt,,instagram.com/bethlehemfarmersmarket
1018161,http://mvgrowers.com,"Mississippi Valley Growers farmers Market",,,
1005222,http://www.betterlivestoday.org,,,,
1018779,https://www.beverlyfarmersmarket.org/,https://www.facebook.com/beverlyfarmersmarket,https://twitter.com/BevFarmersMkt,,https://www.instagram.com/beverlyfarmersmarket/
1001460,http://www.beverlyhills.org/farmersmarket,https://www.facebook.com/BHFarmersMarket,,,
1009978,http://www.bexleyfarmersmarket.com,https://www.facebook.com/bexleyfarmersmarket,https://twitter.com/BexleyMarket,N/A,N/A
1005949,http://www.highdesertfarmersmarket.com,https://www.facebook.com/BigBearFarmersMarket,,,
1011915,http://basinmarket.com,https://www.facebook.com/BigHornBasinFarmerMarket/,,,
1011917,http://basinmarket.com,https://www.facebook.com/BigHornBasinFarmerMarket/,,,
1019338,http://www.biglakemn.org/350/Farmers-Market,https://www.facebook.com/biglakefarmersmarket/,,,
1019339,http://www.biglakemn.org/432/Winter-Farmers-Market,https://www.facebook.com/biglakefarmersmarket/,,,
1000700,http://www.bigredbarnfarmersmarket.blogspot.com,https://www.facebook.com/BRBFarmersMarket,,,
1005730,http://www.bigskytowncenter.com,,,,
1006345,http://www.appfma.org/markets/big-stone-gap,https://www.facebook.com/bsgfarmersmarket,,,
1008121,http://www.bigforkfarmersmarket.com,https://www.facebook.com/BigforkFarmersMarket,,,
1009854,http://www.bigforkfarmersmarket.com,,,,
1019591,http://billericafarmersmarket.org,"Billerica Farmers Market",,,
1018044,http://www.organicworldspicemarket.com/new-events/,https://www.facebook.com/birchrunfarmersmarket/,,,
1000443,http://www.BirdInHandFarmersMarket.com,https://www.facebook.com/pages/Bird-in-hand-Farmers-Market/181812508520469,,,
1010217,http://www.birminghamfarmersmarket.org,https://www.facebook.com/BIRMINGHAMFARMERSMARKET,https://twitter.com/BhamFarmMkt,,"Instagram: BhamFarmMkt"
1005217,http://www.bisbeefarmersmarket.org,https://www.facebook.com/pages/Bisbee-Farmers-Market/177022835686159,,,
1011854,,"Bishop Farmers' Market",,,
1011037,http://www.bismarket.com,www.facebook.com/bismarketnd,,,
1003953,http://www.bitnervineyards.com,,,,
1000730,http://www.BlackHillsFarmersMarket.org,https://www.facebook/BlackHillsFarmersMarket,,,
1003085,http://www.blackmountaintailgatemarket.org,https://www.facebook.com/BMTMarket,,,
1010440,http://www.scholzeace.com/farmersmarket,blackriverfallscommunityfarmersmarket,,,
1002126,http://www.lorainportauthority.com,,,,
1012660,http://www.blackseedfarmersmarket.com,www.facebook.com/blackseedfarmersmarket,,,
1019421,http://blackbirdfarmri.com/farmers-market/,https://www.facebook.com/blackbirdfarm/,,,
1000254,http://www.blacksburgfarmersmarket.com,https://www.facebook.com/blacksburgfarmersmarket,,,
1009274,http://www.blackwoodfarmersmarket.webs.com/,https://www.facebook.com/pages/Blackwood-Farmers-Market/150288411734197,,,
1012163,http://BlairstownFarmersMarket.com,https://www.facebook.com/blairstownfarmersmarket/,https://twitter.com/FoodshedNJ,,
1001851,,https://www.facebook.com/pages/Blanchard-Farmers-Market/124896884245689,,,
1002609,http://www.bland.org,https://www.facebook.com/pages/Bland-County-Farmers-Market/105110259527804,,,
1010004,http://www.hamburg-chamber.org/visit/farmers_market_history.aspx,"https://www.facebook.com/The Blasdell Farmers' Market",,,
1009512,http://www.localharvest.org/blendon-township-farmers-market-M35245,,,,
1000964,http://blockislandfarmersmarket.com/,,,,
1017936,https://sites.google.com/view/bloomfieldfarmkt/home,https://www.facebook.com/Bloomfield.community.farmers.market/?fref=ts,,,
1011829,http://www.bloomfieldnow.org,https://www.facebook.com/bloomfieldmarket/,twitter.com/bloomfieldmrkt,,instagram.com/bloomfieldpgh
1008070,,https://www.facebook.com/BloomingdaleFarmersMarket,https://twitter.com/BloomingdaleFM,,
1018396,http://bloomington.in.gov/farmersmarket,https://www.facebook.com/pages/Bloomington-Community-Farmers-Market/130635957114110,,,
1018223,https://www.bloomingtonmn.gov/market/bloomington-farmers-market,https://www.facebook.com/blm.mn.market,,,https://www.instagram.com/blm.mn.market/
1018563,http://bloomingtonwinterfarmersmarket.org,https://www.facebook.com/Bloomington-Winter-Farmers-Market-205299875349/,,,
1000208,http://www.bloomsburgpa.org/bloomsburg-farmers-market,,,,
1002737,http://www.cafarmersmkts.com/markets/category/blossom,https://www.Facebook.com/SanJoseFarmersMarket,https://twitter.com/cafarmersmkts,,http://www.pinterest.com/cafarmersmkts/
1005883,http://www.bcoabc.com,,,,
1007661,http://www.blowingrock.com/freshmarket.htm,,,,
1008372,http://www.bluehillfarmersmarket.com,https://www.facebook.com/bluehillfarmersmarket,,,
1009271,http://www.bluemoonacres.net/,,,,
1005223,http://www.bluespringsfarmersmarket.com,https://www.facebook.com/BlueSpringsFarmersMarket,,,
1001063,http://www.bluebirdmarket.com,https://www.facebook.com/BluebirdMarket,,,
1008177,http://www.bluegrassfarmersmarket.org/,https://www.facebook.com/pages/Bluegrass-Farmers-Market/108689732505252,,,http://www.localharvest.org/blog/29529/
1010000,http://www.bluegrassfarmersmarket.org,https://www.facebook.com/pages/Bluegrass-Farmers-Market-at-AZUR-restaurant-and-patio/108689732505252?ref=br_tf,,,www.localharvest.org/blog/29529
1004274,http://www.americanacc.org,https://www.facebook.com/kentuckyRAPP,https://twitter.com/RAPPky,,
1019372,https://www.explorebluffton.com/farmers-market,https://www.facebook.com/farmersmarketblufftonohio/,,,
1019440,,https://www.facebook.com/BlufftonIndianaFarmersMarket/,,,
1018092,http://www.thebmi.org/programs-events/bmi-farmers-market/,https://www.facebook.com/BaltimoreMuseumofIndustry/,https://twitter.com/BMIatWork,https://www.youtube.com/watch?v=or-mld01KWw,https://www.instagram.com/baltimoremuseumofindustry/
1004074,http://www.boalsburgfarmersmarket.com,https://www.facebook.com/pages/Boalsburg-Farmers-Market/108299077230,,,https://www.instagram.com/boalsburgfarmersmarket/
1018374,http://BuyLocalLee.com,BocaGrandeFarmandFishMarket,,,
1018134,,https://www.facebook.com/Boca-Raton-GreenMarket-139618602786870/,,,
1006683,http://www.bogertfarmersmarket.com,https://www.facebook.com/pages/Bogert-Farmers-Market/212101778815402,,,
1018313,http://WWW.THEBOISEFARMERSMARKET.COM,"BOISE FARMERS MARKET","BOISE FARMERS MARKET",,
1018316,http://www.theboisefarmersmarket.com,"BOISE FARMERS MARKET","BOISE FARMERS MARKET",,
1009168,http://www.boltonlandingfarmersmarket.com/boltonlandingfarmersmarket.com/Welcome.html,,,,
1009399,http://www.localharvest.org/bondurant-farmers-market-M57024,,,,
1010517,http://BuyLocalLee.com,Facebook.com/BonitaSpringsFarmersMarketPromenade,LocalRootsFM,,
1004185,http://www.Cityofbonitasprings.org,,,,
1018353,http://bonnerlibrary.org/farmers-market/,https://www.facebook.com/bonnerspringsfarmersmarket,,,
1001840,http://www.bonnersferryfarmersmarket.org,https://www.facebook.com/BonnersFerryFarmersMarket,,,
1003632,http://www.boonecountyfarmersmarket.org,https://www.facebook.com/TheBooneCountyFarmersMarket,,,
1005874,http://www.mainstreetharrison.org,,,,
1011796,http://www.boonecountyfarmers.com,,,,
1006833,http://www.boonefarmersmarket.com,,,,
1012632,http://jonesborough.locallygrown.net,facebook.com/Boone-Street-Market-738767102860278/,@boonestmarket,,
