FMID,MarketName,street,city,County,State,zip,x,y
1005207,"Appalachian Farmers' Market","Intersection Of Fair Street And Lakeview Drive",Gray,Washington,Tennessee,37615,-82.4819,36.4183
1000683,"Apple Country Farmers Market","19th And Ave A",Lubbock,Lubbock,Texas,79401,-101.8364,33.57785
1000685,"Apple Country Farmers Market","12206 E. Hwy 62",Idalou,Lubbock,Texas,79329,-101.611862,33.666336
1006889,"Apple Valley Farmers' Market","Corner Of Cty Rd 42 & Galaxy Near City Hall","Apple Valley","Dakota County",Minnesota,,-93.2072,44.7309
1018356,"Appleton Area Farmers Market",,Appleton,Swift,Minnesota,56208,-96.020796,45.20334
1000431,"Appleton Downtown Farm Market","100 College Avenue",Appleton,Outagamie,Wisconsin,54911,-88.40703,44.26201
1009687,"Aptos Farmers Market At Cabrillo College","6500 Soquel Drive",Aptos,"Santa Cruz",California,95003,-121.9270394,36.9872756
1001738,"Aquidneck Growers' Markets","909 East Main Road",Middletown,Newport,"Rhode Island",02840,-71.271936,41.529191
1010986,"Aquidneck Growers' Markets In Newport","Memorial Boulevard And Edgar Street",Newport,Newport,"Rhode Island",02840,-71.3048066,41.4833807
1008482,"Arbuckle Certified Farmers Market","6613 Harrington Avenue",Arbuckle,Amador,California,,-122.066082,38.953013
1001764,"Arcade Farmers' Market","400 W. Main St.",Arcade,Wyoming,"New York",14009,-78.4308288,42.5337764
1000558,"Arcadia Valley Farmers' Market","250 South Main Street",Ironton,Iron,Missouri,63650,-90.6278618,37.5945109
1012474,"Arcadia's Mobile Market -- Barry Farm Recreation Center","1230 Sumner Rd Se",Washington,"District Of Columbia","District Of Columbia",20020,-76.996697,38.860661
1012410,"Arcadia's Mobile Market -- Children's National Medical Center Wic Clinic","111 Michigan Ave Nw",Washington,"District Of Columbia","District Of Columbia",20010,-77.0146728,38.9271809
1012375,"Arcadia's Mobile Market -- Community Of Hope - Conway Health And Resource Center","115 Atlantic Street Sw",Washington,"District Of Columbia","District Of Columbia",20032,-77.0093913,38.8312359
1012453,"Arcadia's Mobile Market -- Community Of Hope Family Health & Birth Center","801 17th St Ne",Washington,"District Of Columbia","District Of Columbia",20002,-76.9781261,38.9008251
1012422,"Arcadia's Mobile Market -- Congress Heights Senior Wellness Center","3500 Martin Luther King Jr Ave Se",Washington,"District Of Columbia","District Of Columbia",20032,-77.0044361,38.8400841
1012455,"Arcadia's Mobile Market -- Deanwood Recreation Center","1350 49th St Ne",Washington,"District Of Columbia","District Of Columbia",20019,-76.9324515,38.9082997
1012477,"Arcadia's Mobile Market -- Edgewood Commons","601 Edgewood St Ne",Washington,"District Of Columbia","District Of Columbia",20017,-76.9971713,38.9237975
1012413,"Arcadia's Mobile Market -- Hendley Elementary","425 Chesapeake St Se",Washington,"District Of Columbia","District Of Columbia",20032,-76.9991386,38.8286428
1012419,"Arcadia's Mobile Market -- Ledroit Park","3rd St. & Elm St. Nw",Washington,"District Of Columbia","District Of Columbia",20001,-77.0159591,38.9175043
1012454,"Arcadia's Mobile Market -- Parkside Unity Healthcare/circle 7 Express","740 Kenilworth Ave Ne",Washington,"District Of Columbia","District Of Columbia",20019,-76.9468929,38.9007582
1012374,"Arcadia's Mobile Market -- The Overlook At Oxon Run","3700 9th St Se",Washington,"District Of Columbia","District Of Columbia",20032,-76.9940286,38.8358959
1012427,"Arcadia's Mobile Market -- United Medical Center","1310 Southern Ave Se",Washington,"District Of Columbia","District Of Columbia",20032,-76.9849936,38.8359393
1012377,"Arcadia's Mobile Market -- Wah Luck House Chinatown","800 6th St Nw",Washington,"District Of Columbia","District Of Columbia",20001,-77.0201911,38.9002248
1002085,"Arcata Plaza Farmers' Market","9th And H Streets",Arcata,Humboldt,California,95521,-124.086882,40.868397
1018326,"Archwood Green Barns Farmers' Market","4557 Olde Tavern Road","The Plains",Fauquier,Virginia,20198,-77.7871186,38.8518451
1007662,"Area Farmers Market","3102 Baldwin Street","Corpus Christi",Nueces,Texas,78405,-97.4258,27.7763
1002798,"Arenac Conservation District Farmers Market","107 N Main Street",Standish,Arenac,Michigan,48658,-83.961296,43.983428
1019187,"Argus Farm Stop - Packard","1200 Packard Rd","Ann Arbor, Michigan, United States",Washtenaw,Michigan,48104,-83.838671,42.2532638
1002314,"Ark City Farm & Art Market","200 Blcok S. Summit","Arkansas City",Cowley,Kansas,67005,-97.0386,37.0609
1005928,"Arkansas County/north Farmers Market","Main And Sixth",Stuttgart,Arkansas,Arkansas,72160,-91.5488,34.4851
1005927,"Arkansas County/south Farmers Market","The Triangle",Dewitt,Arkansas,Arkansas,72042,-91.3401,34.2823
1002621,"Arkansas Home Grown Market I","Corner Of Cantrell And Pleasant Valley","Little Rock",Pulaski,Arkansas,72206,-92.3709,34.7568
1002622,"Arkansas Home Grown Market Ii","Lakewood Village Mall","Little Rock",Pulaski,Arkansas,72206,-92.2329,34.7955
1002620,"Arkansas Home Grown Market Iii","Ymca - 12th & Cleveland","Little Rock",Pulaski,Arkansas,72206,-92.3452,34.7404
1001018,"Arkansas Local Food Network Online Farmers Market","509 Scott St.","Little Rock",Pulaski,Arkansas,72201,-92.269599,34.743076
1017963,"Arlington Farm And Art Market","304 W Main",Arlington,Reno,Kansas,67514,-98.178852,37.896668
1009968,"Arlington Farmers Market","Russell Commons Parking Lot, Winslow St. At Mystic St","Arlington, Ma.",Middlesex,Massachusetts,02474,-71.164738,42.427739
1018561,"Arlington Farmers Market","200 N Olympic",Arlington,Snohomish,Washington,,-122.126899,48.192878
1008236,"Arlington Farmers Market","123 Raymond Avenue",Poughkeepsie,Dutchess,"New York",12603,-73.901164,41.691447
1018253,"Arlington Farmers Market","1400 North Courthouse Road",Arlington,Arlington,Virginia,22201,-77.084592,38.88959
1003571,"Arlington Heights Farmers Market","N. Arlington Heights Rd. At E. Eastman St.",Arlington,Cook,Illinois,60004,-87.9808,42.086
1010945,"Arlington Mill Farmers Market","Arlington Mill Community Center, 909 S. Dinwiddie Street",Arlington,Arlington,Virginia,22204,-77.1121896,38.8562594
1011958,"Arlington Park Farmers Market","374 Arlington Avenue","Jersey City",Hudson,"New Jersey",07304,-74.070764,40.714274
1011122,"Armijo Village Growers' Market","1635 Islata Blvd Sw",Albuquerque,Bernalillo,"New Mexico",87105,-106.6776259,35.0526489
1019466,"Armory Farmers Market","85 Parade Street",Providence,Providence,"Rhode Island",02909,-71.432244,41.814735
1019222,"Arnold Farmers Market","2400 Bradley Beach Road",Arnold,Jefferson,Missouri,63010,-90.353093,38.453275
1000294,"Arnold-mountain Growers Farmers Market","Cedar Center, Hwy. 4 & Oak Circle",Murphys,Calaveras,California,95247,-120.362,38.239
1001892,"Arroyo Grande Oak Park Plaza Farmers Market","East Branch, K-mart Parking Lot","Arroyo Grande","San Luis Obispo",California,93420,-120.552,35.1271
1001893,"Arroyo Grande Spencers Cfm","1464 E. Grand Avenue","Arroyo Grande","San Luis Obispo",California,,-120.606,35.1221
1006270,"Arthur Produce Auction","354 N Cr-100 E",Arthur,,Illinois,61911,-88.4518,39.7033
1019495,"Artisan Alley Farmers And Makers Market","Artisan Alley",Deland,Volusia,Florida,32720,-81.304341,29.027562
1008855,"Artisan And Agriculture Market","72955 Van Dyke Ave.","Bruce Township",Macomb,Michigan,48065,-83.020813,42.830852
1010575,"Artisan Exchange West Chester","208 Carter Drive Suite 13b","West Chester",Chester,Pennsylvania,19382,-75.587797,39.948293
1008534,"Artisan Foodworks Thursday Evening Market","9600 North Us Hwy 31",Columbus,Bartholomew,Indiana,47201,-85.953111,39.292351
1007842,"Artisan Gift And Farmers Market","Bear Canyon Shopping Center, (east Tanque Verde Rd. & Catalina Hwy.)",Tucson,"Pima County",Arizona,,-110.799,32.2579
1005081,"Arvada Farmers Market","57th St. & Olde Wadsworth St.",Arvada,Jefferson,Colorado,80002,-105.081455,39.800138
1009285,"Arvada Five Parks Farmers Market","13810 W. 85th Dr.",Arvada,,Colorado,80005,-105.155,39.8488
1009272,"Asbury Fresh","Kennedy Park (on Cookman Ave Next To Ivan & Andys","Asbury Park",,"New Jersey",07712,-74.0094,40.2164
1004350,"Asbury Park Carousel Farmers' Market","First And Ocean Avenue","Asbury Park",Monmouth,"New Jersey",07712,-74.0007788,40.219339
1000397,"Ashboro Downtown Farmers Market","134 South Church Street",Asheboro,Randolph,"North Carolina",28801,-79.8175,35.7049
1002490,"Ashburn (chicago) Farmers Market","6700 S. Kedzie Ave.",Chicago,Cook,Illinois,60629,-87.626,41.8851
1016829,"Ashburnham Farmers' Market","1 Gardner Road",Ashburnham,Worcester,Massachusetts,01430,-71.940856,42.60827
1007600,"Ashby Farmers Market","Town Common, Main Street, Rte 119",Ashby,,Massachusetts,01431,-71.8208,42.6778
1003575,"Ashdown Farmers Market","Block Of East Main St.",Ashdown,"Little River",Arkansas,71822,-94.131,33.6747
1003219,"Ashe County Farmers Market","108 Backstreet","West Jefferson",Ashe,"North Carolina",28694,-81.493514,36.402494
1008904,"Asheville City Market","161 S Charlotte Street",Asheville,Buncombe,"North Carolina",28801,-82.548852,35.593481
1008905,"Asheville City Market - South","1 Town Square Blvd",Asheville,Buncombe,"North Carolina",28803,-82.554646,35.486275
1000887,"Ashfield Farmers Market","Ashfield Town Common",Ashfield,Franklin,Massachusetts,01330,-72.790325,42.525744
1007501,"Ashford Farmers’ Market","Pompey Hollow Park, Across From The Town Hall",Ashford,Windham,Connecticut,,-72.1646,41.8663
1005158,"Ashland Area Farmers Market","200th Block Chapple Ave",Ashland,Ashland,Wisconsin,54846,-90.8907,46.5882
1008897,"Ashland Farmers Market","101 Thompson St.",Ashland,Hanover,Virginia,23005,-77.483393,37.758739
1009810,"Ashland Farmers Market","125 Front St",Ashland,Middlesex,Massachusetts,01721,-71.461538,42.260027
1000465,"Ashland United Methodist Church Farmers Market","2600 Ashland Road",Columbia,Richland,"South Carolina",29210,-81.1279,34.0412
1003642,"Ashley County Farmers Market","Highway 82",Crossett,Ashley,Arkansas,71635,-91.9664,33.1353
1006964,"Ashley Farmers Market","On East Main Street,",Ashley,"Mcintosh County","North Dakota",,-99.3684,46.0344
1000836,"Ashley Valley Farmers' Market (vernal)","Old Dinosaur Gardens On Main Street (~240east)",Vernal,Uintah,Utah,,-109.524091666667,40.4557472222222
1018712,"Ashmont Farmers Market","Peabody Square, 1900 Dorchester Ave.",Dorchester,Suffolk,Massachusetts,02124,-71.06417,42.285469
1004530,"Ashotn Farmers Market","Off Main Street",Ashton,Fremont,Idaho,83420,-111.446,44.0714
1009244,"Ashtabula Farmers Market","1119 Bridge Street",Ashtabula,,Ohio,44004,-80.7998,41.8995
1004692,"Aspen Grove Farmers' Market","7301 S Santa Fe Dr",Littleton,Arapahoe,Colorado,80120,-105.025219,39.585505
1005837,"Aspen Saturday Market","East Hopkins And South Hunter",Aspen,Pitkin,Colorado,81611,-106.817,39.1894
1000086,"Astoria Greenmarket","14 St - 31 Ave & 31 Rd",Queens,Queens,"New York",11106,-73.932452,40.767672
1003661,"Astoria Sunday Market","12th Street",Astoria,Clatsop,Oregon,97103,-123.8302951,46.185509
1001245,"Asu Regional Farmers Market","3300 Aggie Road",Jonesboro,Craighead,Arkansas,72401,-90.667327,35.840771
1009516,"Atacs Capitan Farmers Market","115 Smokey Bear Blvd.",Capitan,,"New Mexico",88316,-105.573,33.5455
1009447,"Atascadero Farmers Market","Albertson's Parking Lot On El Camino Real",Atascadero,,California,93422,-120.664,35.4858
1003911,"Atascadero Farmers Market","Morro Road & El Camino Real","Paso Robles","San Luis Obispo",California,93447,-120.667,35.4882
1001294,"Atascadero Main Street Cfm","Palma & Entrada",Atascadero,"San Luis Obispo",California,93422,-120.669,35.4901
1002984,"Atchison Farmers Market","Between 5th And 6th Streets On The South Side Of Main Street",Atchison,Atchison,Kansas,66002,-95.119878,39.560737
1005086,"Athens Farmers Market","1000 East State Street",Athens,Athens,Ohio,45701,-82.0584387,39.3359163
1003223,"Athens Farmers Market","Jefferson St.",Athens,,Illinois,62613,-89.723,39.9602
1018305,"Athens Farmers Market","Wilson Park",Athens,Calhoun,Michigan,49011,-85.235417,42.091051
1010034,"Athens Farmers Market At Market Park","106 South Jackson Street",Athens,Mcminn,Tennessee,37303,-84.591849,35.441046
1008974,"Athens Farmers Market Downtown","301 College Ave",Athens,Clarke,Georgia,30601,-83.376055,33.959569
1018033,"Athens Farmers Market, L.L.C.","271 W Hancock Ave",Athens,Clarke,Georgia,30601,-83.380247,33.959088
1018032,"Athens Farmers Market, Llc","705 Sunset Dr",Athens,Clarke,Georgia,30606,-83.4121317,33.9644564
1000297,"Athens Locally Grown","670 W. Broad Street",Athens,Clarke,Georgia,30603,-83.383849,33.956318
1011861,"Athens Saturday Market","409 W Green Street",Athens,Limestone,Alabama,35611,-86.9735003,34.8013039
1002987,"Atherton Market","2104 South Boulevard",Charlotte,Mecklenburg,"North Carolina",28203,-80.86127,35.20844
1000750,"Athol Farmers Market","Athol Uptown Common",Athol,Worcester,Massachusetts,01331,-72.2158367,42.5892837
1006095,"Atlanta State Farmers Market","16 Forest Parkway","Forest Park",Clayton,Georgia,30927,-84.4009,33.6168
1000708,"Atlantic City Farmers' Market","1200 Atlantic Avenue Between North & South Carolina Avenues","Atlantic City",Atlantic,"New Jersey",08401,-74.4256,39.363
1000464,"Atlantic Farmers Market","1200 7th Street E.",Atlantic,Cass,Iowa,50022,-94.9965,41.4043
1006303,"Atlantic Highlands Chamber Of Commerce Farmers' Market","111 First Avenue","Atlantic Highlands",Monmouth,"New Jersey",07716,-74.038861,40.412777
1001503,"Attala County Farmers Market","450 Hwy 12 East",Kosciusko,Attala,Mississippi,39090,-89.579812,33.066107
1002860,"Attalla City Farmers Market","3rd St N (hwy 11) Beside Jack's Restaurant",Attalla,Etowah,Alabama,39554,-86.0885852,34.0217639
1018330,"Attleboro Farmers Market, Inc","201 County Street",Attleboro,Bristol,Massachusetts,02703,-71.299235,41.937562
1010003,"Atwater Village Farmers' Market","3250 Glendale Blvd","Los Angeles","Los Angeles",California,90039,-118.25983,34.118435
1000655,"Auburn Dewitt Center Farmers Market","Dewitt Center, B Avenue At First Street",Auburn,Placer,California,95602,-121.098,38.9218
1006311,"Auburn Farmer's Market","Corner Of Fourth Avenue And Mt. Moriah Road",Auburn,Barrow,Georgia,30011,-83.828,34.0137
1002377,"Auburn Farmers Co-op Market Inc.","97 State Street",Auburn,Cayuga,"New York",13021,-76.570169,42.933812
1001349,"Auburn Farmers Market","Courthouse Square",Auburn,Placer,Indiana,46706,-85.0514,41.3606
1003772,"Auburn Farmers Market","Auburn Presbyterian Church",Auburn,Shawnee,Kansas,66402,-95.815734,38.909597
1019347,"Auburn Farmers Market","1140 Auburn Way S",Auburn,King,Washington,98002,-122.218105,47.298296
1006712,"Auburn Farmers Market","369 Southbridge St, Auburn Library Parking Lot, Rte 12",Auburn,,Massachusetts,01501,-71.8358,42.2047
1018270,"Auburn Farmers' Market","67 Mill Street",Auburn,Androscoggin,Maine,04210,-70.224564,44.087793
1006410,"Auburn Hills Farmers Market","Auburn And Squirrel Road","Auburn Hills",Oakland,Michigan,48326,-83.220416,42.6337033
1001569,"Auburn Marketplace Farmers Market","Lincoln Way & Cherry Ave.",Auburn,Placer,California,95603,-121.068,38.9007
1000736,"Auburn Old Town Farmers Market","Auburn-folsom Rd. & Lincoln Way",Auburn,Placer,California,95603,-121.076,38.8961
1003923,"Audubon Farmers Market","Johnson Street Ne And 27th Ave Ne",Minneapolis,Hennepin,Minnesota,55418,-93.237129,45.016819
1005375,"Audubon Farmers Market","City Park, East Side",Audubon,Audubon,Iowa,50025,-94.9375,41.7386
1008999,"Audubon Park Community Market","1842 East Winter Park Road",Orlando,Orange,Florida,32803,-81.346417,28.568415
1003866,"Augsburg Farmers Market","7th St S And 22 Ave S",Minneapolis,Hennepin,Minnesota,,-93.2407,44.9665
1004300,"Augusta Farmers' Market At Mill Park","1 Water St. Mill Park",Augusta,Kennebec,Maine,04330,-69.772623,44.321617
1000870,"Augusta State Farmer's Market","1150 5th Street",Augusta,Richmond,Georgia,30901,-81.9641247,33.462514
1000559,"Aurora Local Farmer's Market - Summer Market","2031 S. Elliott Ave.",Aurora,Lawrence,Missouri,65605,-93.7201867,36.948908
1005604,"Aurora Local Farmers' Market","2031 S. Elliott",Aurora,Lawrence,Missouri,65605,-93.7201122,36.9488694
1010694,"Aurora Local Farmers' Market - Winter Market","Highway 60 And 39",Aurora,Lawrence,Missouri,65605,-93.717404,36.970302
1011929,"Aurora's Farmers Market Downtown","233 North Broadway",Aurora,Kane,Illinois,60505,-88.308684,41.762039
1011927,"Aurora's Farmers Market East","701 South Eola Road",Aurora,Dupage,Illinois,60607,-88.247947,41.744077
1011928,"Aurora's Farmers Market West","1901 West Galena Blvd.",Aurora,Kane,Illinois,60506,-88.362122,41.764832
1001695,"Ausable Valley Farmers Market",,"Ausable Forks",Essex,"New York",12912,-73.6676,44.4427
1002491,"Austin (chicago) Farmers Market","5600 W. Madison St.",Chicago,Cook,Illinois,60644,-87.626,41.8851
1012430,"Austin Farmers' Market","501 Oakland Ave. East",Austin,Mower,Minnesota,55912,-92.969561,43.66672
1011490,"Austintown Farmers Market","6000 Kirk Road (austintown Township Park)",Austintown,Mahoning,Ohio,44515,-80.774094,41.070511
1011826,"Authentically Ajo Farmers Market","Ajo Plaza",Ajo,Pima,Arizona,85321,-112.8622884,32.3726313
1005376,"Ava Farmers Market","Main St. & Fifth",Ava,Jackson,Illinois,62907,-89.4946,37.8883
1010695,"Ava Growers' Market","Center Of The Square",Ava,Douglas,Missouri,65608,-92.6604457,36.951999
1003539,"Aventura Mall Market","19501 Biscayne Boulevard",Adventura,Miami-dade,Florida,33138,-80.17362,25.87024
1007033,"Avery County Farmers Market","Newland Elementary School Parking Lot Highway 18",Newland,"Avery County","North Carolina",,-81.9219,36.0822
1019396,"Avon Farmers Market","8190 E Us Highway 36",Avon,Hendricks,Indiana,,-86.38263,39.765279
1011092,"Avon Lake Farmers Market","32801 Electric Blvd","Avon Lake",Lorain,Ohio,44012,-82.020624,41.509613
1019126,"Avon Library Farmers Market","281 Country Club Rd., C/o Avon Library",Avon,Hartford,Connecticut,06001,-72.860448,41.78971
